DOI,Title,Link,Year
10.13700/j.bh.1001-5965.2020.0567,Low redundancy feature selection method for Android malware detection; Android恶意软件检测低冗余特征选择方法,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125878707&doi=10.13700%2Fj.bh.1001-5965.2020.0567&partnerID=40&md5=0c7db99379900275ba3be60cff2bbd28,2022
10.13700/j.bh.1001-5965.2020.0397,Adversarial sample generation technology of malicious code based on LIME; 基于LIME的恶意代码对抗样本生成技术,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125876483&doi=10.13700%2Fj.bh.1001-5965.2020.0397&partnerID=40&md5=30e15cc8fab3a66f4a4229efae2b6eec,2022
10.1016/j.cose.2021.102549,On Detecting and Classifying DGA Botnets and their Families,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125060301&doi=10.1016%2Fj.cose.2021.102549&partnerID=40&md5=8eac85fc740e2d321d0d2d61e887f103,2022
10.3390/sym14020296,An Efficient Deep Unsupervised Domain Adaptation for Unknown Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124075534&doi=10.3390%2Fsym14020296&partnerID=40&md5=4ab7aeb08299990ff18cbd533b36bb95,2022
10.1109/TSMC.2020.3016821,Who Are the Phishers? Phishing Scam Detection on Ethereum via Network Embedding,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123688605&doi=10.1109%2FTSMC.2020.3016821&partnerID=40&md5=07fbb6a1cdac3f277344f2f682777fb2,2022
10.3390/s22031017,Analytical Modeling for Identification of the Machine Code Architecture of Cyberphysical Devices in Smart Homes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123454520&doi=10.3390%2Fs22031017&partnerID=40&md5=d9ad8b30e08af68d112ec3c3ee27749a,2022
10.1016/j.asoc.2021.108068,Machine learning for hardware security: Classifier-based identification of Trojans in pipelined microprocessors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122929740&doi=10.1016%2Fj.asoc.2021.108068&partnerID=40&md5=759eb0b4df20e323baf6e5e580b08595,2022
10.1016/j.cosrev.2021.100452,"Developing future human-centered smart cities: Critical analysis of smart city security, Data management, and Ethical challenges",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121968014&doi=10.1016%2Fj.cosrev.2021.100452&partnerID=40&md5=f88ed56fba7d5ed689486933337d5014,2022
10.1016/j.jisa.2021.103057,Deep multi-task learning for malware image classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121484878&doi=10.1016%2Fj.jisa.2021.103057&partnerID=40&md5=7d17ee3417b9233667ee735646e4cafe,2022
10.1016/j.cose.2021.102576,A Feature-driven Method for Automating the Assessment of OSINT Cyber Threat Sources,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121235247&doi=10.1016%2Fj.cose.2021.102576&partnerID=40&md5=a551cbc32a8659f2460fd76ed5d0e7fa,2022
10.1016/j.jisa.2021.103063,DTMIC: Deep transfer learning for malware image classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120357877&doi=10.1016%2Fj.jisa.2021.103063&partnerID=40&md5=4b4d02e12290687309e66467c46cf11d,2022
10.1016/j.cose.2021.102543,Enhancing the insertion of NOP instructions to obfuscate malware via deep reinforcement learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119625552&doi=10.1016%2Fj.cose.2021.102543&partnerID=40&md5=5903d85e5501d16ea3a394af7464e246,2022
10.1145/3436751,Malware Classification Based on Multilayer Perception and Word2Vec for IoT Security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119209184&doi=10.1145%2F3436751&partnerID=40&md5=f9b7d3186beccf11c610faff8a21d7fc,2022
10.1145/3428151,Secure Distributed Mobile Volunteer Computing with Android,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119169181&doi=10.1145%2F3428151&partnerID=40&md5=edd92684955544bc3426b14b4d117a9e,2022
10.1109/TCSII.2021.3102526,Real-Time Hardware-Based Malware and Micro-Architectural Attack Detection Utilizing CMOS Reservoir Computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112670312&doi=10.1109%2FTCSII.2021.3102526&partnerID=40&md5=44db479794b9bff4db8f9234f3b81585,2022
10.1109/TCSS.2021.3060972,A Grammar-Based Behavioral Distance Measure between Ransomware Variants,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102276267&doi=10.1109%2FTCSS.2021.3060972&partnerID=40&md5=fe400dc03a09338ef8059255f8b3746c,2022
10.1109/ICAIS53314.2022.10703365,Expression of Concern: Pro-Shield Protect: Survey Paper for Malware Detection in Android Application (2022 Second International Conference on Artificial Intelligence and Smart Energy (ICAIS) DOI: 10.1109/ICAIS53314.2022.9743038),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209370611&doi=10.1109%2FICAIS53314.2022.10703365&partnerID=40&md5=2c25ca9836574fed5a6afc9eb01ae1a3,2022
10.54216/JCIM.100102,Detection and Classification of Malware Using Guided Whale Optimization Algorithm for Voting Ensemble,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189781718&doi=10.54216%2FJCIM.100102&partnerID=40&md5=c4aa7c2d221cf89532dac124ead3ad65,2022
10.1109/MysuruCon55714.2022.9972736,Hybrid Cryptography for Intrusion Detection and Prevention in Wireless Communications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189718047&doi=10.1109%2FMysuruCon55714.2022.9972736&partnerID=40&md5=3cb3ec96108cbda181a63df8534d388c,2022
10.5220/0011338800003283,GAN-based Approach to Crafting Adversarial Malware Examples against a Heterogeneous Ensemble Classifier,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178509078&doi=10.5220%2F0011338800003283&partnerID=40&md5=3ccc5f9063cebfadb560e57f8fe2ccbd,2022
10.5220/0010890600003120,On the Influence of Image Settings in Deep Learning-based Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176377095&doi=10.5220%2F0010890600003120&partnerID=40&md5=3a5b9052c02edb18fdf36d0a89c1582d,2022
10.1049/icp.2022.0605,Multiclass Classification for DDoS Attacks Using LSTM Time-Series Model,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174646524&doi=10.1049%2Ficp.2022.0605&partnerID=40&md5=b3c1fcf5c1e55fcf69214d1c8b2fb2c5,2022
10.5220/0011265300003283,A Longitudinal Study of Cryptographic API: A Decade of Android Malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173816179&doi=10.5220%2F0011265300003283&partnerID=40&md5=f57605bcb740fb7afedce440103ef8db,2022
10.1109/CSCI58124.2022.00196,Unknown Malicious Domain Detection based on DNS Query Analysis using Word2Vec,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172003150&doi=10.1109%2FCSCI58124.2022.00196&partnerID=40&md5=c3a6529bcdedfb48ea971440cb324e80,2022
10.1109/CSCI58124.2022.00167,SMS Malware Detection: A Machine Learning Approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171978738&doi=10.1109%2FCSCI58124.2022.00167&partnerID=40&md5=c5f457324c5ea266c4f0a6928bb2eb0e,2022
10.1109/SmartWorld-UIC-ATC-ScalCom-DigitalTwin-PriComp-Metaverse56740.2022.00080,FewFine: Few-shot Malware Traffic Classification Via Transfer Learning based on Fine-tuning Strategy,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168150070&doi=10.1109%2FSmartWorld-UIC-ATC-ScalCom-DigitalTwin-PriComp-Metaverse56740.2022.00080&partnerID=40&md5=b952289b0a739c4cfa1deba7ad0df993,2022
10.1109/OJCAS.2022.3210163,RF Analog Hardware Trojan Detection Through Electromagnetic Side-Channel,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167840501&doi=10.1109%2FOJCAS.2022.3210163&partnerID=40&md5=0e6f9ed84509c79bbdc7191dbc5f3ccc,2022
10.1016/j.procs.2022.12.042,A model to detect domain names generated by DGA malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163742194&doi=10.1016%2Fj.procs.2022.12.042&partnerID=40&md5=477fef212329cd3b37d295e479f856cd,2022
10.1016/j.procs.2023.01.178,Classifying Transactional Addresses using Supervised Learning Approaches over Ethereum Blockchain,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163631876&doi=10.1016%2Fj.procs.2023.01.178&partnerID=40&md5=5013ad50d4c4583754ab8a8c351d70ae,2022
10.1109/SYNASC57785.2022.00063,Obfuscation Techniques Based on Random Strings Used in Malicious VBA Scripts,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163111296&doi=10.1109%2FSYNASC57785.2022.00063&partnerID=40&md5=c8b91915678250410916ed4485be8071,2022
10.1109/SYNASC57785.2022.00037,Using N-Gram Variations in Static Analysis for Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163098270&doi=10.1109%2FSYNASC57785.2022.00037&partnerID=40&md5=e4ecea63677b7ed81ee0df3152267a7f,2022
10.1109/SYNASC57785.2022.00065,One side class SVM training methods for malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163077086&doi=10.1109%2FSYNASC57785.2022.00065&partnerID=40&md5=8d618a4b9dd2357437a9ec9975622a14,2022
10.1109/SYNASC57785.2022.00066,Evaluating the effort of building a Machine Learning model for malware detection from ground zero,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163067768&doi=10.1109%2FSYNASC57785.2022.00066&partnerID=40&md5=915c730dddbdda3be9f88893200a106a,2022
10.1016/j.procs.2023.01.145,MFBFST: Building a stable ensemble learning model using multivariate filter-based feature selection technique for detection of suspicious URL,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162108962&doi=10.1016%2Fj.procs.2023.01.145&partnerID=40&md5=9950d14a30831b4fde75f1a6be12a65d,2022
10.1201/9781003278207-13,Mitigation of Malware Using Artificial Intelligence Techniques: A Literature Review,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160492670&doi=10.1201%2F9781003278207-13&partnerID=40&md5=7e1537d2a9440ddf97e1146ad8076992,2022
10.1109/ITSIS56166.2022.10118426,X-Fold Variants Approach Policies Based APT Prevention and Detection Solution,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160402455&doi=10.1109%2FITSIS56166.2022.10118426&partnerID=40&md5=9df8d68882a3b971f64c8cdc6f4eb769,2022
10.1109/EI256261.2022.10116082,Why GloVe Shows Negative Effects in Malware Classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160208459&doi=10.1109%2FEI256261.2022.10116082&partnerID=40&md5=d672b7826e8cede4c6d1fee253fa3757,2022
10.1109/CANDARW57323.2022.00012,Evaluation of Low-cost Operation of a Malware Detection Mechanism using Processor Information Targeting the IoT,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158968539&doi=10.1109%2FCANDARW57323.2022.00012&partnerID=40&md5=1930ffe84c6a470fe3e1a57c9757cecb,2022
10.1109/AIoTCs58181.2022.00021,Applications of Transformer Attention Mechanisms in Information Security: Current Trends and Prospects,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158951996&doi=10.1109%2FAIoTCs58181.2022.00021&partnerID=40&md5=397d5ed4e7cc9ddb41364aa4937fcba3,2022
10.1109/ICONICS56716.2022.10100584,Intrusion Detection using Deep Learning Techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158853349&doi=10.1109%2FICONICS56716.2022.10100584&partnerID=40&md5=9158d6db491def0a43796fcd3868ffc8,2022
10.1109/ICMACC54824.2022.10093525,Detection of Malware in the Network Using Machine Learning Techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158841109&doi=10.1109%2FICMACC54824.2022.10093525&partnerID=40&md5=d117d84b1e9d3439cc17c44ce85a147c,2022
10.1109/SITIS57111.2022.00014,A Corpus of Encoded Malware Byte Information as Images for Efficient Classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85154069972&doi=10.1109%2FSITIS57111.2022.00014&partnerID=40&md5=50613efa4087517a7140bdc57ba5dbf6,2022
10.1109/INCOFT55651.2022.10094491,Multiple Botnet and Keylogger Attack Detection Using CNN in IoT Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85154026128&doi=10.1109%2FINCOFT55651.2022.10094491&partnerID=40&md5=725f4ae54fb7688b89f62b9614177cd5,2022
10.1109/IUCC-CIT-DSCI-SmartCNS57392.2022.00015,A Ransomware Classification Method Based on Entropy Map,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153894061&doi=10.1109%2FIUCC-CIT-DSCI-SmartCNS57392.2022.00015&partnerID=40&md5=531490ec02b1ba6bc18f49b3730a5464,2022
10.1109/CyberC55534.2022.00017,Adversarial Attack and Defense for Webshell Detection on Machine Learning Models,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153682739&doi=10.1109%2FCyberC55534.2022.00017&partnerID=40&md5=42de52b806a8bb5a3f62630645588239,2022
10.1109/CyberC55534.2022.00015,Flexible Android Malware Detection Model based on Generative Adversarial Networks with Code Tensor,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153682591&doi=10.1109%2FCyberC55534.2022.00015&partnerID=40&md5=4654b1e974a1ad409cfeaa9ca6b7c40e,2022
10.1109/SMARTGENCON56628.2022.10083771,Predictive Analysis of Malware using Machine Learning Techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153680379&doi=10.1109%2FSMARTGENCON56628.2022.10083771&partnerID=40&md5=8369d15bfe3593a483b2fffd984e3b43,2022
10.1109/CSDE56538.2022.10089266,A Novel Knowledge Distillation Framework with Intermediate Loss for Android Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153672827&doi=10.1109%2FCSDE56538.2022.10089266&partnerID=40&md5=a6f6e95e6cae3e55fbf99c91eaa83900,2022
10.1016/j.procs.2022.12.068,MURLi: A Tool for Detection of Malicious URLs and Injection Attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153407656&doi=10.1016%2Fj.procs.2022.12.068&partnerID=40&md5=a564a7e9a14b9712e70194ab07610ad2,2022
10.1109/CCET56606.2022.10079943,Application Security using SQL Malware Detection and Prevention Scheme,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153353641&doi=10.1109%2FCCET56606.2022.10079943&partnerID=40&md5=e35d8d740f8dd6169e2e64dad83f0215,2022
10.1109/NCCC57165.2022.10067780,Detect keyloggers by using Machine Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152553493&doi=10.1109%2FNCCC57165.2022.10067780&partnerID=40&md5=142aa6b27da11f85a2447a8bcaafcd86,2022
10.1109/NCCC57165.2022.10067431,A 2-Layers Deep learning Based Intrusion Detection System for Smart Home,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152547476&doi=10.1109%2FNCCC57165.2022.10067431&partnerID=40&md5=189595c783f848d3bd66644a7230869c,2022
10.1109/ICCCS55188.2022.10079387,A Study on Exploit Development,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152441608&doi=10.1109%2FICCCS55188.2022.10079387&partnerID=40&md5=09185e78c9fb5d93e29306e5a360017e,2022
10.1109/ICMLA55696.2022.00173,VDGraph2Vec: Vulnerability Detection in Assembly Code using Message Passing Neural Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152214972&doi=10.1109%2FICMLA55696.2022.00173&partnerID=40&md5=11d1b3ef3a94b335818e1586a156bf6a,2022
10.1109/ICMLA55696.2022.00119,Autoencoder Ensemble Method for Botnets Detection on IOT Devices,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152213660&doi=10.1109%2FICMLA55696.2022.00119&partnerID=40&md5=6602bda49b28106557c9230561c8d9e0,2022
10.1109/ICAC3N56670.2022.10074432,A Taxonomy for Internet of Things in Security Distributed Denial of Service Attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152198767&doi=10.1109%2FICAC3N56670.2022.10074432&partnerID=40&md5=074122351f98e327b7172265e730fc05,2022
10.1109/ICAC3N56670.2022.10074482,A Survey on IOT Botnets and their Detection Approaches,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152193102&doi=10.1109%2FICAC3N56670.2022.10074482&partnerID=40&md5=44214e8b3e777797e8e7c506d32a19e4,2022
10.1109/ICAC3N56670.2022.10074106,Network Intrusion Detection System using ML,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152188992&doi=10.1109%2FICAC3N56670.2022.10074106&partnerID=40&md5=65ed84aee8340e645f3ffe5a563f263f,2022
10.1109/ICAC3N56670.2022.10074468,PET-Droid: Android Malware Detection Using Static Analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152188430&doi=10.1109%2FICAC3N56670.2022.10074468&partnerID=40&md5=645b8aff1a34e54bd57228e8d279c104,2022
10.1109/CCSB58128.2022.00029,Research on malicious code detection based on deep learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152076867&doi=10.1109%2FCCSB58128.2022.00029&partnerID=40&md5=2d58b25f24d37c3f4cdab78e3ff321d9,2022
10.1109/CAIT56099.2022.10072266,Analysis of Source Code Authorship Attribution Problem,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152029663&doi=10.1109%2FCAIT56099.2022.10072266&partnerID=40&md5=c80668c6ae62ee4255ee9bdb693755ba,2022
10.1109/ICCPC55978.2022.10072054,Email Spam Classification Using Supervised Learning in Different Languages,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151978245&doi=10.1109%2FICCPC55978.2022.10072054&partnerID=40&md5=9a3242e3fc3a4fdeb57a6018533f60a2,2022
10.1109/ACCC58361.2022.00010,AASH: A Lightweight and Efficient Static IoT Malware Detection Technique at Source Code Level,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151926132&doi=10.1109%2FACCC58361.2022.00010&partnerID=40&md5=8607cc5d2dcf0347acfa8e6d1c23b5dc,2022
10.1109/TrustCom56396.2022.00020,HashDroid:Extraction of malicious features of Android applications based on function call graph pruning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151751614&doi=10.1109%2FTrustCom56396.2022.00020&partnerID=40&md5=65f0598d84bcecfaa07a842622d97269,2022
10.1109/TrustCom56396.2022.00176,Data Driven based Malicious URL Detection using Explainable AI,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151749362&doi=10.1109%2FTrustCom56396.2022.00176&partnerID=40&md5=3fbd0474d1e6576fd3a49a127f5e683d,2022
10.1109/ISCMI56532.2022.10068453,Enhancing Classification Performance for Android Small Sample Malicious Families Using Hybrid RGB Image Augmentation Method,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151738319&doi=10.1109%2FISCMI56532.2022.10068453&partnerID=40&md5=a7562e68ae0a3bca5f70d09158d4e207,2022
10.1109/ICCC56324.2022.10065869,TCMal: A Hybrid Deep Learning Model for Encrypted Malicious Traffic Classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151731824&doi=10.1109%2FICCC56324.2022.10065869&partnerID=40&md5=9a3e0291a697e2223e0802b9dc5976d0,2022
10.1109/TrustCom56396.2022.00039,AVMiner: Expansible and Semantic-Preserving Anti-Virus Labels Mining Method,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151717990&doi=10.1109%2FTrustCom56396.2022.00039&partnerID=40&md5=05b2ea7199aeafe71ebbbcf168f4ea71,2022
10.1109/TrustCom56396.2022.00191,Hierarchical Classification of Android Malware Traffic,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151710530&doi=10.1109%2FTrustCom56396.2022.00191&partnerID=40&md5=adbb130c3657ed01b60b943ec253c984,2022
10.1109/TrustCom56396.2022.00013,Malicious Family Identify Combining Multi-channel Mapping Feature Image and Fine-Tuned CNN,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151694648&doi=10.1109%2FTrustCom56396.2022.00013&partnerID=40&md5=97fe273652d74d0c928a95de4054729d,2022
10.1109/TrustCom56396.2022.00056,Cdga: A GAN-based Controllable Domain Generation Algorithm,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151682763&doi=10.1109%2FTrustCom56396.2022.00056&partnerID=40&md5=95ebc5ba1a82e68f1cb4c034f3544313,2022
10.1109/TrustCom56396.2022.00196,Measurement of Malware Family Classification on a Large-Scale Real-World Dataset,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151674993&doi=10.1109%2FTrustCom56396.2022.00196&partnerID=40&md5=1853c50036d085ebbc206a477a19664c,2022
10.1109/TrustCom56396.2022.00171,Clean-label Backdoor Attack on Machine Learning-based Malware Detection Models and Countermeasures,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151657748&doi=10.1109%2FTrustCom56396.2022.00171&partnerID=40&md5=74db7268fa74291c36e426e9b3240639,2022
10.1002/9781119793144.ch1,G-IoT and ML for Smart Computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151621352&doi=10.1002%2F9781119793144.ch1&partnerID=40&md5=31640f4f0b340b6e1a9e3e802e7e60de,2022
10.1109/CONISOFT55708.2022.00026,Android-based Smartphone Malware Exploit Prevention Using a Machine Learning-based Runtime Detection System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151520608&doi=10.1109%2FCONISOFT55708.2022.00026&partnerID=40&md5=bbcc92c459734dfd5a416be70d462478,2022
10.1109/CONISOFT55708.2022.00028,Toward a Taxonomy and Multi-label Dataset for Malware Classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151497383&doi=10.1109%2FCONISOFT55708.2022.00028&partnerID=40&md5=887564651f048c4e611cc6c2134ea554,2022
10.1109/QRS57517.2022.00057,Understanding and Mitigating Label Bias in Malware Classification: An Empirical Study,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151452706&doi=10.1109%2FQRS57517.2022.00057&partnerID=40&md5=7ba4eb68c680be6ee7a49214bf1b3821,2022
10.1109/QRS57517.2022.00060,CBSDI: Cross-Architecture Binary Code Similarity Detection based on Index Table,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151417344&doi=10.1109%2FQRS57517.2022.00060&partnerID=40&md5=af158ccf6af75cbd31e56e84e5787bc1,2022
10.1109/AIST55798.2022.10065236,Dynamic Android Malware Detection Using Light Gradient Boosting Machine,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151295558&doi=10.1109%2FAIST55798.2022.10065236&partnerID=40&md5=108aa1ba6d0cd389365726d45f493871,2022
10.1109/TPS-ISA56441.2022.00025,A Method of Constructing Malware Classification Dataset Using Clustering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150684492&doi=10.1109%2FTPS-ISA56441.2022.00025&partnerID=40&md5=fa1970b630325ddd4c20eb92870390f4,2022
10.1109/ICKECS56523.2022.10059870,Anamoly Detection in Very Large Scale System using Big Data,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150684490&doi=10.1109%2FICKECS56523.2022.10059870&partnerID=40&md5=73b628c3a875bbb770867f2ed99abf08,2022
10.1109/ICERECT56837.2022.10060207,Encryption-based Malware Detection for Cloud Computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150677436&doi=10.1109%2FICERECT56837.2022.10060207&partnerID=40&md5=d5a4d39def32c0ab272b169b3758b471,2022
10.5220/0010986700003194,PhilaeX: Explaining the Failure and Success of AI Models in Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150484954&doi=10.5220%2F0010986700003194&partnerID=40&md5=16aa145e6c41df95a1aa6c1fe151b576,2022
10.5220/0011080200003194,"SIMBIoTA-ML: Light-weight, Machine Learning-based Malware Detection for Embedded IoT Devices",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150483059&doi=10.5220%2F0011080200003194&partnerID=40&md5=19d05f12a920a51bdfea6a18157fdd27,2022
10.1109/ICAML57167.2022.00068,Adversarial Example Attacks Against Intelligent Malware Detection: A Survey,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150391910&doi=10.1109%2FICAML57167.2022.00068&partnerID=40&md5=7e8b50d2cac5dfa691b8e54f97d891df,2022
10.1109/ICAML57167.2022.00069,MDFA: A Malware Detection Framework Based on Attention Mechanism with Bi-LSTM,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150369835&doi=10.1109%2FICAML57167.2022.00069&partnerID=40&md5=4a7c75224e41336a939cea36826504ae,2022
10.58346/JISIS.2022.I4.007,"Malware Detection Using Convolutional Neural Network, A Deep Learning Framework: Comparative Analysis",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150338557&doi=10.58346%2FJISIS.2022.I4.007&partnerID=40&md5=36d221cd65649af89801f40ffa6f904e,2022
10.1109/I4C57141.2022.10057673,An In-Depth Investigation of Cyber-Attack and Cyber Security: Emerging Trends and Current Events,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150307449&doi=10.1109%2FI4C57141.2022.10057673&partnerID=40&md5=fc4f25af3358d561a710d6ed5dffb013,2022
10.1109/I4C57141.2022.10057656,Botnet Forensic Analysis in Software Defined Networks using Ensemble Based Classifier,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150264242&doi=10.1109%2FI4C57141.2022.10057656&partnerID=40&md5=d8557dd5a7fbe8f0b0a1088397c78254,2022
10.1109/CENTCON56610.2022.10051287,Optimized Attention-based Long-short-term memory and Gated Recurrent Unit for Malware Detection in Windows,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150192456&doi=10.1109%2FCENTCON56610.2022.10051287&partnerID=40&md5=405a5f927bc980f28c4c7a58e131c663,2022
10.1109/ICCIT57492.2022.10055021,An Efficient Machine Learning Approach for Hardware Trojan Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150157009&doi=10.1109%2FICCIT57492.2022.10055021&partnerID=40&md5=32dbd223ec087a7cb36976a810716366,2022
10.1109/ICPECTS56089.2022.10047564,Computational System Based on Machine Learning with Novel Hybrid Security Technique to Classify Crime Offenses,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150036050&doi=10.1109%2FICPECTS56089.2022.10047564&partnerID=40&md5=d9103d4cac325bc6dfb544cfd21e16d3,2022
10.1109/ITED56637.2022.10051518,A Review of Data-Driven Approaches with Emphasis on Machine Learning Base Intrusion Detection Algorithms,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149960174&doi=10.1109%2FITED56637.2022.10051518&partnerID=40&md5=5e8809fde89522389192bb5679d5b2c2,2022
10.1109/URC58160.2022.10054226,Detecting Malicious Domains Using Statistical Internationalized Domain Name Features in Top Level Domains,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149959614&doi=10.1109%2FURC58160.2022.10054226&partnerID=40&md5=7c7e0382efb453fa96d091b4574dccdd,2022
10.1109/ITED56637.2022.10051488,Exploring the Effectiveness and Efficiency of LightGBM Algorithm for Windows Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149915303&doi=10.1109%2FITED56637.2022.10051488&partnerID=40&md5=e74f53cbee2f3a899a5a391e68741c8b,2022
10.1109/EICEEAI56378.2022.10050484,Cyber Security of Mobile Applications Using Artificial Intelligence,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149914780&doi=10.1109%2FEICEEAI56378.2022.10050484&partnerID=40&md5=0bcbf282a4fa32972c0b57bfb5928fe5,2022
10.1109/SMART55829.2022.10046882,Malicious Domain Detection using NLP Methods - A Review,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149805572&doi=10.1109%2FSMART55829.2022.10046882&partnerID=40&md5=6b010a4b72e8723998fbab32eb479a3f,2022
10.1109/SMART55829.2022.10047254,Detection of Malicious Domains in the Cyberspace using Machine Learning & Deep Learning: A Survey,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149774224&doi=10.1109%2FSMART55829.2022.10047254&partnerID=40&md5=167efba8b2599324f1d9da177b206429,2022
